olymping-wrestling-results-,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,TRUE,13,Egypt,EG,EGY,https://olympics.com/en/athletes/haiat-farag-youssef-youssef,Haiat Farag Youssef YOUSSEF,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,TRUE,13,Spain,ES,ESP,https://olympics.com/en/athletes/teresa-mendez,Teresa MENDEZ,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,,15,Hungary,HU,HUN,https://olympics.com/en/athletes/marianna-sastin,Marianna SASTIN,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,,16,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/olesya-zamula,Olesya ZAMULA,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,,17,Guam,GU,GUM,https://olympics.com/en/athletes/maria-mcqueen-dunn,Maria Mcqueen DUNN,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,GOLD,,,1,Russian Federation,RU,RUS,https://olympics.com/en/athletes/mavlet-batirov,Mavlet BATIROV,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,SILVER,,,2,Japan,JP,JPN,https://olympics.com/en/athletes/kenichi-yumoto,Kenichi YUMOTO,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Kyrgyzstan,KG,KGZ,https://olympics.com/en/athletes/bazar-bazarguruev,Bazar BAZARGURUEV,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/seyedmorad-mohammadi,Seyedmorad MOHAMMADI,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,5,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/zelimkhan-huseynov,Zelimkhan HUSEYNOV,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,6,The Former Yugoslav Republic of Macedonia,MK,MKD,https://olympics.com/en/athletes/murad-ramazanov,Murad RAMAZANOV,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,7,Cuba,CU,CUB,https://olympics.com/en/athletes/yandro-miguel-quintana,Yandro Miguel QUINTANA,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,8,India,IN,IND,https://olympics.com/en/athletes/yogeshwar-dutt,Yogeshwar DUTT,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,9,Canada,CA,CAN,https://olympics.com/en/athletes/saeed-azarbayjani,Saeed AZARBAYJANI,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,10,Turkey,TR,TUR,https://olympics.com/en/athletes/tevfik-odabasi-1,Tevfik ODABASI,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,11,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/baurzhan-orazgaliyev,Baurzhan ORAZGALIYEV,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,12,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/he-qin,He QIN,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,13,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/jong-dae-kim,Jong-Dae KIM,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,14,Tajikistan,TJ,TJK,https://olympics.com/en/athletes/vitaly-koryakin,Vitaly KORYAKIN,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,15,Albania,AL,ALB,https://olympics.com/en/athletes/sahit-prizreni,Sahit PRIZRENI,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,16,Armenia,AM,ARM,https://olympics.com/en/athletes/martin-berberyan,Martin BERBERYAN,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,17,Egypt,EG,EGY,https://olympics.com/en/athletes/hassan-madani,Hassan MADANI,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,18,United States of America,US,USA,https://olympics.com/en/athletes/mike-zadick,Mike ZADICK,,
Freestyle Wrestling,"Lightweight, Freestyle (≤60 kilograms) Men",beijing-2008,Athlete,,,,DSQ,Ukraine,UA,UKR,https://olympics.com/en/athletes/vasyl-fedoryshyn,Vasyl FEDORYSHYN,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,GOLD,,,1,Georgia,GE,GEO,https://olympics.com/en/athletes/revazi-mindorashvili,Revazi MINDORASHVILI,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,SILVER,,,2,Tajikistan,TJ,TJK,https://olympics.com/en/athletes/yusup-abdusalomov,Yusup ABDUSALOMOV,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Ukraine,UA,UKR,https://olympics.com/en/athletes/taras-danko,Taras DANKO,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Russian Federation,RU,RUS,https://olympics.com/en/athletes/georgy-ketoev,Georgy KETOEV,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,TRUE,5,Turkey,TR,TUR,https://olympics.com/en/athletes/serhat-balci,Serhat BALCI,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,TRUE,5,Germany,DE,GER,https://olympics.com/en/athletes/davyd-bichinashvili,Davyd BICHINASHVILI,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,7,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/novruz-temrezov,Novruz TEMREZOV,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,8,Armenia,AM,ARM,https://olympics.com/en/athletes/harutyun-yenokyan,Harutyun YENOKYAN,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,9,Uzbekistan,UZ,UZB,https://olympics.com/en/athletes/zaurbek-sokhiev,Zaurbek SOKHIEV,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,10,Cuba,CU,CUB,https://olympics.com/en/athletes/reineris-salas-perez,Reineris SALAS PEREZ,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,11,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/reza-mohammad-ali-yazdani,Reza Mohammad Ali YAZDANI,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,12,United States of America,US,USA,https://olympics.com/en/athletes/andy-hrovat,Andy HROVAT,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,13,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/gennadiy-laliyev,Gennadiy LALIYEV,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,14,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/ying-wang-3,Ying WANG,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,15,Canada,CA,CAN,https://olympics.com/en/athletes/travis-cross,Travis CROSS,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,16,Poland,PL,POL,https://olympics.com/en/athletes/radoslaw-horbik,Radoslaw HORBIK,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,17,Mongolia,MN,MGL,https://olympics.com/en/athletes/ganzorig-chagnaadorj,Ganzorig CHAGNAADORJ,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,18,Tunisia,TN,TUN,https://olympics.com/en/athletes/adnan-rhimi,Adnan RHIMI,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,19,Colombia,CO,COL,https://olympics.com/en/athletes/jarlis-mosquera,Jarlis MOSQUERA,,
Freestyle Wrestling,"Light-Heavyweight, Freestyle (≤84 kilograms) Men",beijing-2008,Athlete,,,,20,Australia,AU,AUS,https://olympics.com/en/athletes/sandeep-kumar-3,Sandeep KUMAR,,
Freestyle Wrestling,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,GOLD,,,1,Turkey,TR,TUR,https://olympics.com/en/athletes/ramazan-sahin,Ramazan SAHIN,,
Freestyle Wrestling,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,SILVER,,,2,Ukraine,UA,UKR,https://olympics.com/en/athletes/andriy-stadnik,Andriy STADNIK,,
Freestyle Wrestling,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Georgia,GE,GEO,https://olympics.com/en/athletes/otar-tushishvili,Otar TUSHISHVILI,,
Freestyle Wrestling,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,India,IN,IND,https://olympics.com/en/athletes/sushil-kumar,Sushil KUMAR,,
Freestyle Wrestling,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,TRUE,5,Cuba,CU,CUB,https://olympics.com/en/athletes/geandry-garzon,Geandry GARZON,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,TRUE,5,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/leonid-spiridonov,Leonid SPIRIDONOV,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,7,Russian Federation,RU,RUS,https://olympics.com/en/athletes/irbek-farniev,Irbek FARNIEV,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,8,Mongolia,MN,MGL,https://olympics.com/en/athletes/batzorig-buyanjav,Batzorig BUYANJAV,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,9,Belarus,BY,BLR,https://olympics.com/en/athletes/albert-batyrov,Albert BATYROV,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,10,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/mehdi-taghavi,Mehdi TAGHAVI,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,11,Bulgaria,BG,BUL,https://olympics.com/en/athletes/serafim-barzakov,Serafim BARZAKOV,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,12,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/emin-azizov,Emin AZIZOV,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,13,Japan,JP,JPN,https://olympics.com/en/athletes/kazuhiko-ikematsu,Kazuhiko IKEMATSU,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,14,United States of America,US,USA,https://olympics.com/en/athletes/doug-schwab,Doug SCHWAB,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,15,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/chun-song-yang,Chun Song YANG,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,16,Canada,CA,CAN,https://olympics.com/en/athletes/haislan-antonio-veranes-garcia,Haislan Antonio VERANES GARCIA,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,17,Republic of Korea,KR,KOR,,Yeong-Ho Jeong,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,18,Armenia,AM,ARM,https://olympics.com/en/athletes/suren-markosyan,Suren MARKOSYAN,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,19,South Africa,ZA,RSA,https://olympics.com/en/athletes/heinrich-barnes,Heinrich BARNES,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,20,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/qiang-wang-1,Qiang WANG,,
,"Welterweight, Freestyle (≤66 kilograms) Men",beijing-2008,Athlete,,,,21,Switzerland,CH,SUI,https://olympics.com/en/athletes/gregory-sarrasin,Gregory SARRASIN,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,GOLD,,,1,Japan,JP,JPN,https://olympics.com/en/athletes/saori-yoshida,Saori YOSHIDA,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,SILVER,,,2,People's Republic of China,CN,CHN,,Li Xu,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,BRONZE,,TRUE,3,Canada,CA,CAN,https://olympics.com/en/athletes/tonya-lynn-verbeek,Tonya Lynn VERBEEK,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,BRONZE,,TRUE,3,Colombia,CO,COL,https://olympics.com/en/athletes/jackeline-renteria-castillo,Jackeline RENTERIA CASTILLO,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,TRUE,5,Sweden,SE,SWE,https://olympics.com/en/athletes/ida-theres-karlsson,Ida-Theres KARLSSON,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,TRUE,5,Romania,RO,ROU,https://olympics.com/en/athletes/ana-paval,Ana PAVAL,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,7,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/olga-smirnova,Olga SMIRNOVA,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,8,Russian Federation,RU,RUS,https://olympics.com/en/athletes/natalia-golts,Natalia GOLTS,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,9,United States of America,US,USA,https://olympics.com/en/athletes/marcie-van-dusen,Marcie VAN DUSEN,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,10,Republic of Moldova,MD,MDA,https://olympics.com/en/athletes/ludmila-cristea,Ludmila CRISTEA,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,11,Venezuela,VE,VEN,https://olympics.com/en/athletes/marcia-yuleisi-andrades-mendoza,Marcia Yuleisi ANDRADES MENDOZA,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,12,Ukraine,UA,UKR,https://olympics.com/en/athletes/nataliya-synyshyn,Nataliya SYNYSHYN,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,13,Belarus,BY,BLR,,Yelena Filippova,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,14,Tunisia,TN,TUN,https://olympics.com/en/athletes/marwa-amri,Marwa AMRI,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,15,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/yelena-komarova,Yelena KOMAROVA,,
,"Lightweight, Freestyle (≤55 kilograms) Women",beijing-2008,Athlete,,,,16,Mongolia,MN,MGL,https://olympics.com/en/athletes/otgonjargal-naidan,Otgonjargal NAIDAN,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,GOLD,,,1,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/jiao-wang-1,Jiao WANG,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,SILVER,,,2,Bulgaria,BG,BUL,https://olympics.com/en/athletes/stanka-zlateva,Stanka ZLATEVA,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,BRONZE,,TRUE,3,Japan,JP,JPN,https://olympics.com/en/athletes/kyoko-hamaguchi,Kyoko HAMAGUCHI,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,BRONZE,,TRUE,3,Poland,PL,POL,https://olympics.com/en/athletes/agnieszka-jadwiga-wieszczek-kordus,Agnieszka Jadwiga WIESZCZEK-KORDUS,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,TRUE,5,United States of America,US,USA,https://olympics.com/en/athletes/ali-sue-bernard,Ali Sue BERNARD,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,TRUE,5,Spain,ES,ESP,https://olympics.com/en/athletes/maider-unda,Maider UNDA,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,7,Germany,DE,GER,https://olympics.com/en/athletes/anita-schatzle,Anita SCHATZLE,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,8,Brazil,BR,BRA,https://olympics.com/en/athletes/rosangela-conceicao,Rosangela CONCEICAO,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,9,Sweden,SE,SWE,https://olympics.com/en/athletes/jenny-fransson,Jenny FRANSSON,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,10,Canada,CA,CAN,https://olympics.com/en/athletes/ohenewa-akuffo,Ohenewa AKUFFO,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,11,Russian Federation,RU,RUS,https://olympics.com/en/athletes/alena-perepelkina,Alena PEREPELKINA,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,12,Ukraine,UA,UKR,https://olympics.com/en/athletes/oksana-vashchuk,Oksana VASHCHUK,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,13,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/olga-zhanibekova,Olga ZHANIBEKOVA,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,14,France,FR,FRA,https://olympics.com/en/athletes/audrey-prieto,Audrey PRIETO,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,15,Nigeria,NG,NGR,https://olympics.com/en/athletes/amarachi-favour-obiajunwa,Amarachi Favour OBIAJUNWA,,
,"Heavyweight, Freestyle (≤72 kilograms) Women",beijing-2008,Athlete,,,,16,Cameroon,CM,CMR,https://olympics.com/en/athletes/annabel-laure-ali,Annabel Laure ALI,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,GOLD,,,1,Russian Federation,RU,RUS,,Buvaysar Saytiyev,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,SILVER,,,2,Belarus,BY,BLR,https://olympics.com/en/athletes/murad-gaidarov,Murad GAIDAROV,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Bulgaria,BG,BUL,https://olympics.com/en/athletes/kiril-stoychev-terziev,Kiril Stoychev TERZIEV,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Romania,RO,ROU,,Ștefan Gheorghiță,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,5,Cuba,CU,CUB,https://olympics.com/en/athletes/ivan-fundora,Ivan FUNDORA,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,6,United States of America,US,USA,https://olympics.com/en/athletes/ben-askren,Ben ASKREN,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,7,Kyrgyzstan,KG,KGZ,https://olympics.com/en/athletes/arsen-gitinov,Arsen GITINOV,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,8,Greece,GR,GRE,https://olympics.com/en/athletes/emzarios-betinidis,Emzarios BETINIDIS,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,9,Turkey,TR,TUR,https://olympics.com/en/athletes/ahmet-gulhan,Ahmet GULHAN,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,10,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/byung-kwan-cho,Byung-Kwan CHO,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,11,Georgia,GE,GEO,https://olympics.com/en/athletes/gela-saghirashvili,Gela SAGHIRASHVILI,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,12,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/riguleng-si,Riguleng SI,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,13,Ukraine,UA,UKR,https://olympics.com/en/athletes/ibragim-aldatov,Ibragim ALDATOV,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,14,Azerbaijan,AZ,AZE,,Çamsulvara Çamsulvarayev,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,15,Poland,PL,POL,https://olympics.com/en/athletes/krystian-brzozowski,Krystian BRZOZOWSKI,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,16,Guinea-Bissau,GW,GBS,https://olympics.com/en/athletes/augusto-midana,Augusto MIDANA,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,17,Canada,CA,CAN,https://olympics.com/en/athletes/matthew-judah-gentry,Matthew Judah GENTRY,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,18,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/meisam-gholamreza-mostafajoukar,Meisam Gholamreza MOSTAFAJOUKAR,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,19,Hungary,HU,HUN,https://olympics.com/en/athletes/istvan-vereb,Istvan VEREB,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,20,Australia,AU,AUS,https://olympics.com/en/athletes/ali-abdo,Ali ABDO,,
,"Middleweight, Freestyle (≤74 kilograms) Men",beijing-2008,Athlete,,,,DSQ,Uzbekistan,UZ,UZB,https://olympics.com/en/athletes/soslan-tigiev,Soslan TIGIEV,,
,"Flyweight, Freestyle (≤48 kilograms) Women",beijing-2008,Athlete,GOLD,,,1,Canada,CA,CAN,https://olympics.com/en/athletes/carol-huynh,Carol HUYNH,,
,"Flyweight, Freestyle (≤48 kilograms) Women",beijing-2008,Athlete,SILVER,,,2,Japan,JP,JPN,https://olympics.com/en/athletes/chiharu-icho,Chiharu ICHO,,
,"Flyweight, Freestyle (≤48 kilograms) Women",beijing-2008,Athlete,BRONZE,,TRUE,3,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/mariya-stadnik,Mariya STADNIK,,
,"Flyweight, Freestyle (≤48 kilograms) Women",beijing-2008,Athlete,BRONZE,,TRUE,3,Ukraine,UA,UKR,https://olympics.com/en/athletes/iryna-shtanhyeyeva,Iryna SHTANHYEYEVA,,
,"Flyweight, Freestyle (≤48 kilograms) Women",beijing-2008,Athlete,,,TRUE,5,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/tatyana-amanzhol-bakatyuk,Tatyana AMANZHOL-BAKATYUK,,
